merchant_abn,name,sector_tags,retention,momentum_score,revenue_score,customer_quality,score,rank
21439773999,Mauris Non Institute,"cable, satellite, and other pay television and radio services",0.7809628469005662,0.5958511527538224,0.894282401771717,0.7776220656758801,0.8208537475787764,1
82368304209,Nec Incorporated,telecom,0.06025281624049737,0.7239831682228807,0.700684379093498,0.7672424301263259,0.6147702681382381,2
17488304283,Posuere Cubilia Curae Corporation,"cable, satellite, and other pay television and radio services",0.35362915834927966,0.5772383176065946,0.3260017154704508,0.7615867153398331,0.41138982220963494,3
93260930990,Pede Cras Vulputate Ltd,telecom,0.02240576477045378,0.49886245949351726,0.3758749769349376,0.7638258181947284,0.38009780162003104,4
68004106739,Nec Ante Ltd,"cable, satellite, and other pay television and radio services",0.21768723643926746,0.610719227783214,0.13275066824009712,0.7629716016406926,0.28020853074149976,5
94472466107,Eu Dolor Egestas PC,"cable, satellite, and other pay television and radio services",0.2550192262511167,0.5462067914426899,0.13167385351483332,0.7632644429775408,0.2755146590607251,6
24015173965,Lectus Limited,"cable, satellite, and other pay television and radio services",0.09866563316763184,0.6168654253254828,0.14611439014353825,0.7604710241609183,0.271045395276182,7
29521780474,At Sem Corp.,"cable, satellite, and other pay television and radio services",0.3457348462102303,0.5099176980680784,0.10832926664416655,0.7691042164317416,0.27025586327142037,8
90692244747,Dictum Mi Limited,"cable, satellite, and other pay television and radio services",0.15297963747779827,0.5764008551575792,0.13897382935831562,0.7689490705754691,0.2696862785678429,9
59658193201,Id Ante Institute,"cable, satellite, and other pay television and radio services",0.14013810871252985,0.656879840899713,0.11845904364434447,0.7617764552678976,0.2668057641552329,10
