merchant_abn,name,sector_tags,retention,momentum_score,revenue_score,customer_quality,score
96680767841,Ornare Limited,motor vehicle supplies and new parts,0.32814853277062184,0.5648263025154202,0.897430229675657,0.7807139954849251,0.7504757626467929
43186523025,Lorem Ipsum Sodales Industries,"florists supplies, nursery stock, and flowers",0.9222668502639857,0.581939167059372,0.6501897974051313,0.7666596137365163,0.692410742415234
45433476494,Adipiscing Elit Foundation,"computers, computer peripheral equipment, and software",0.18750642822719044,0.5580814118518301,0.6856914461716437,0.7388236800528225,0.5971354117201215
24852446429,Erat Vitae LLP,"florists supplies, nursery stock, and flowers",0.974489015147922,0.5860883183069928,0.3987654162520003,0.7661504565144631,0.5499608954208837
49212265466,Auctor Company,"florists supplies, nursery stock, and flowers",0.36664740496242326,0.5718283746800169,0.5380971439673851,0.7693354011294709,0.5405631934397441
94690988633,Eu Placerat LLC,"computers, computer peripheral equipment, and software",0.3205858487044692,0.5940368690887712,0.526845913293448,0.7588857638063718,0.5291895320256921
13514558491,Magna Praesent PC,motor vehicle supplies and new parts,0.20161204786963255,0.4691816128940824,0.5784095489205098,0.7629543148113656,0.5239602099479997
42355028515,Eu Inc.,"lawn and garden supply outlets, including nurseries",0.3488513733480049,0.6091709853787437,0.48257027988616946,0.7758284433653947,0.5108283660772535
57757792876,Pretium Et LLC,"stationery, office supplies and printing and writing paper",0.11580903495920417,0.6499847726729114,0.5218835686666118,0.7645604908969408,0.5044552614344785
21772962346,Purus Gravida Sagittis Ltd,"florists supplies, nursery stock, and flowers",0.3335406902592769,0.6079076147463901,0.4699927920117275,0.7646761707950811,0.49968053803739465
