merchant_abn,name,sector_tags,retention,momentum_score,revenue_score,customer_quality,score,rank
86578477987,Leo In Consulting,"watch, clock, and jewelry repair shops",0.9690283057724969,0.5804955994046346,0.9521100368630778,0.7707021462606968,0.8807648225204862,1
32361057556,Orci In Consequat Corporation,"gift, card, novelty, and souvenir shops",0.6643922524071261,0.6168550987592546,1.0,0.774540420834174,0.8696411447583745,2
64403598239,Lobortis Ultrices Company,"music shops - musical instruments, pianos, and sheet music",0.7732483735913613,0.6029836745513747,0.9656833863307347,0.7649589452967576,0.8623407335495269,3
89726005175,Est Nunc Consulting,tent and awning shops,0.93752400922427,0.6138113904068601,0.8613131496050391,0.7668814727934925,0.8261763469870422,4
45629217853,Lacus Consulting,"gift, card, novelty, and souvenir shops",0.9410549595518025,0.5753837080609085,0.8197979634102363,0.7634847669795558,0.795693054886004,5
94493496784,Dictum Phasellus In Institute,"gift, card, novelty, and souvenir shops",0.717040728417865,0.5841467288603456,0.8156190454225247,0.7692352759396226,0.7614730734392087,6
49322182190,Gravida Mauris Incorporated,"watch, clock, and jewelry repair shops",0.4927382108780187,0.578918236724349,0.8624357446207208,0.7627686166425516,0.7544867755770428,7
49891706470,Non Vestibulum Industries,tent and awning shops,0.9596431760654713,0.5984783180095364,0.7204621536534515,0.7522315738215524,0.7412186736854772,8
79417999332,Phasellus At Company,"gift, card, novelty, and souvenir shops",0.7159914941045651,0.5645801720310795,0.7183284190379621,0.7626533078460589,0.6993481321277297,9
79827781481,Amet Risus Inc.,"furniture, home furnishings and equipment shops, and manufacturers, except appliances",0.059524526959591845,0.555122567278559,0.8747830022180633,0.7655368433155185,0.6936205497981124,10
